0,1,2,3,4,word,summary
3367.0512516392528,0.4033994141665984,-0.005460722537811519,0.0001157376346954675,-0.00014243012879289196,summaryOfAllWords,3040.1992720013895
-5.69924690769237,0.36084152200641406,-0.09295267712529524,-0.005454261399872283,0.0028018472554106055,Doku,3.67613879275922
-5.638292252384924,0.3287613279315371,-0.1072328856634614,-0.005049314274955689,0.0017466328207688397,Atombombe,3.7440340577203672
-5.638292252384924,0.3287613279315371,-0.1072328856634614,-0.005049314274955689,0.0017466328207688397,doku atom+bombe,3.7440340577203672
-5.515412727549563,0.2641425790656027,-0.1350281991248117,-0.004281196624108662,-0.00024700383776996016,fürs,3.8809405694632875
-5.515412727549563,0.2641425790656027,-0.1350281991248117,-0.004281196624108662,-0.00024700383776996016,atom+bombe für,3.8809405694632875
-5.440566755265079,0.2248192796013999,-0.1513400600788757,-0.0038429958399133907,-0.0013793305420410767,Gehirn,3.9643508713566593
-5.440566755265079,0.2248192796013999,-0.1513400600788757,-0.0038429958399133907,-0.0013793305420410767,für gehirn,3.9643508713566593
0.501767494223941,-2.5685198513959446,0.624625112619595,1.4021840762486887e-05,0.002095966183617501,Die,10.56335943265657
-5.314481727603512,0.15864005369174627,-0.17782345511381087,-0.0031518319696700325,-0.003157147518410411,gehirn der,4.104893434928918
-5.227488601256376,0.11302788906103145,-0.19540512010202166,-0.002707167622548891,-0.004295117699391254,Arte-Dokumentation,4.201880868710581
-5.227488601256376,0.11302788906103145,-0.19540512010202166,-0.002707167622548891,-0.004295117699391254,der arte+-+dokumentation,4.201880868710581
-1.6443385070401373,-1.5161224145991157,0.7407775941532544,0.003104651586207742,-0.007011503442263638,Der,8.183675072396548
-4.422884018023069,-0.3068956956566029,-0.3354813173749102,0.00039441301207975357,-0.012053795820970575,arte+-+dokumentation der,5.0993943175901295
-4.07497996756933,-0.4873959056960051,-0.38568962570183574,0.0012901707658550012,-0.01419795636134051,digitale,5.487610918092492
-4.07497996756933,-0.4873959056960051,-0.38568962570183574,0.0012901707658550012,-0.01419795636134051,der digital+e,5.487610918092492
26.340184049125,-15.194555298231943,0.9216523913385966,-0.07921492263620006,0.22804970696723537,Tsunami,39.29229143225457
-1.9541920033775053,-1.5758658381781832,-0.6034414002507855,0.0032511601108732267,-0.017864315025684772,digital+e tsunami,7.854150145204961
-4.07497996756933,-0.4873959056960051,-0.38568962570183574,0.0012901707658550012,-0.01419795636134051,zeigt,5.487610918092492
-4.07497996756933,-0.4873959056960051,-0.38568962570183574,0.0012901707658550012,-0.01419795636134051,tsunami zeig+t,5.487610918092492
-4.7687594071280595,-0.126814691052219,-0.2798137837860388,-0.0007391532594180072,-0.009263197668698216,verstörende,4.713502137398603
-4.7687594071280595,-0.126814691052219,-0.2798137837860388,-0.0007391532594180072,-0.009263197668698216,zeig+t verstörend+e,4.713502137398603
-5.1787163930420865,0.0874733722539407,-0.20502686391503214,-0.0024687167878483345,-0.004903312262031667,Weise,4.256262392022153
-5.1787163930420865,0.0874733722539407,-0.20502686391503214,-0.0024687167878483345,-0.004903312262031667,verstörend+e weise,4.256262392022153
-5.515412727549563,0.2641425790656027,-0.1350281991248117,-0.004281196624108662,-0.00024700383776996016,Big,3.8809405694632875
-5.515412727549563,0.2641425790656027,-0.1350281991248117,-0.004281196624108662,-0.00024700383776996016,weise big,3.8809405694632875
-5.56829949859266,0.29194537800563536,-0.12322370345721657,-0.00460414155025941,0.0005898800742961813,Tech,3.822011214217784
-5.56829949859266,0.29194537800563536,-0.12322370345721657,-0.00460414155025941,0.0005898800742961813,big tech,3.822011214217784
-5.669773057555236,0.34532748170285754,-0.09989970592712051,-0.00525639690758304,0.002285904979307571,Gesellschaft,3.7089671301202443
-5.669773057555236,0.34532748170285754,-0.09989970592712051,-0.00525639690758304,0.002285904979307571,tech gesellschaft,3.7089671301202443
-5.785446744864496,0.4062355101856472,-0.07217013370050561,-0.0060558951285503496,0.004374533199615338,bedrohen,3.58014628343592
-5.785446744864496,0.4062355101856472,-0.07217013370050561,-0.0060558951285503496,0.004374533199615338,gesellschaft bedroh+en,3.58014628343592
-5.857131397713162,0.4440082336492832,-0.054338556591302004,-0.00658357319973096,0.005758485163288807,Haben,3.5003401844558235
-4.19955040655348,-0.42283768418530476,-0.3683250494105422,0.0009948815483875537,-0.01349903176613644,Sie,5.348601514511538
-5.89476821773479,0.46384771578591266,-0.044768698917336695,-0.00687109002084128,0.006514277312262624,hab+en sie,3.4584481973580634
-5.917995170829759,0.4760937454264371,-0.03878943839103953,-0.007052253004082618,0.006991099725700202,jüngst,3.4325984776674323
-5.917995170829759,0.4760937454264371,-0.03878943839103953,-0.007052253004082618,0.006991099725700202,sie jüngst,3.4325984776674323
-5.955530266768653,0.4958871679796948,-0.029005967695639387,-0.007351190638218624,0.007778898211585256,mal,3.3908304311702597
-5.955530266768653,0.4958871679796948,-0.029005967695639387,-0.007351190638218624,0.007778898211585256,jüngst mal,3.3908304311702597
-5.975400865213043,0.5063672785173525,-0.023765196720148332,-0.007512602390265251,0.008204774826829284,versucht,3.3687218103492986
-5.975400865213043,0.5063672785173525,-0.023765196720148332,-0.007512602390265251,0.008204774826829284,mal versuch+t,3.3687218103492986
-4.82493980845918,-0.09750303858334286,-0.27016631589806406,-0.0009494603846745553,-0.008738688691288167,Tag,4.650830603102681
-6.045461296962673,0.5433269556758038,-0.004937663947984602,-0.008099789576802602,0.00975692982027937,versuch+t tag,3.2907872030412486
-6.0934925196012815,0.5686719736125863,0.008294239884542864,-0.008519269538362205,0.010868462884471852,Einfluss,3.2373737807899587
-6.0934925196012815,0.5686719736125863,0.008294239884542864,-0.008519269538362205,0.010868462884471852,tag einflus+s,3.2373737807899587
-4.783289731970031,-0.11923526824352493,-0.2773357395164018,-0.0007927960611022952,-0.009129585425549439,künstlicher,4.697292682464228
-6.135396604421253,0.5907873310978784,0.020061559469288545,-0.008897011235699373,0.011871250009220957,einflus+s künstlich+er,3.1907856244860833
-4.922899609971105,-0.04635205050482849,-0.25290678284461326,-0.0013354113887149473,-0.007771627122206096,Intelligenz,4.54156005866619
-4.922899609971105,-0.04635205050482849,-0.25290678284461326,-0.0013354113887149473,-0.007771627122206096,künstlich+er intelligenz,4.54156005866619
-6.210112721243723,0.6302252250467584,0.04157921997099073,-0.009599108494327002,0.013739598679919432,großen,3.107746605354684
-6.210112721243723,0.6302252250467584,0.04157921997099073,-0.009599108494327002,0.013739598679919432,intelligenz groß+en,3.107746605354684
-6.226187579988581,0.6387106941639964,0.04630126359953102,-0.0097551410813487,0.014155589104962368,Tech-Unternehmen,3.0898862777912015
-6.226187579988581,0.6387106941639964,0.04630126359953102,-0.0097551410813487,0.014155589104962368,groß+en tech+-+unternehmen,3.0898862777912015
-6.26765245378224,0.6605991172403554,0.0586378669866085,-0.010166098087615313,0.01525252922302256,leben,3.043824828220824
-6.26765245378224,0.6605991172403554,0.0586378669866085,-0.010166098087615313,0.01525252922302256,tech+-+unternehmen leb+en,3.043824828220824
-6.280808966903774,0.6675441273188405,0.06260001504544718,-0.010299100160022202,0.015607943488229109,Plötzlich,3.029212666328535
-6.305327473263971,0.6804866461580057,0.07004653842532763,-0.010550399284248037,0.01628000325289916,Google,3.0019851697372726
-6.305327473263971,0.6804866461580057,0.07004653842532763,-0.010550399284248037,0.01628000325289916,plötzlich googel+e,3.0019851697372726
-6.316777872561897,0.6865307904042057,0.07355241116146799,-0.010669314452254372,0.01659826088061407,tabu,2.9892713616702378
-6.316777872561897,0.6865307904042057,0.07355241116146799,-0.010669314452254372,0.01659826088061407,googel+e tabu,2.9892713616702378
-6.333799147831858,0.6955153056485137,0.07879766171395253,-0.01084794610270617,0.017076624456672657,Netflix-Algorithmus,2.970374076826925
-6.333799147831858,0.6955153056485137,0.07879766171395253,-0.01084794610270617,0.017076624456672657,tabu netflix-algorithmu+s,2.970374076826925
-4.988898431803045,-0.011860283598396082,-0.2409534106605424,-0.0016098508575643558,-0.0070807300558419495,neue,4.467946922444434
-6.375058316368188,0.7172919029594573,0.09168207284783206,-0.011290389767661217,0.01826290918617121,netflix-algorithmu+s neu+e,2.9245781745176336
-6.381300184863336,0.7205861034707148,0.09365258534525056,-0.011358513505576769,0.018445744677507064,Serie,2.9176513279784797
-6.381300184863336,0.7205861034707148,0.09365258534525056,-0.011358513505576769,0.018445744677507064,neu+e serie,2.9176513279784797
-6.393309571194746,0.7269239313875901,0.09745984190996845,-0.011490479867553388,0.018800061913306715,+330,2.9043250757150463
-6.393309571194746,0.7269239313875901,0.09745984190996845,-0.011490479867553388,0.018800061913306715,serie +330,2.9043250757150463
1.1019381710713745,-2.8856923009989868,0.43595195088115896,-0.0012946917238741418,0.004532035313768404,chars,11.229859050791703
-6.399090289858595,0.7299745293804107,0.09930000784746976,-0.011554425549927999,0.01897181438850834,+330 chars,2.8979109752720698
-5.8228370554148245,0.42593511360017366,-0.0629330366815814,-0.006327928818904462,0.005087482842459315,Berlin,3.5385172038868458
-5.76951502009544,0.3978433363687248,-0.07606451587297056,-0.005942055361947016,0.004076515491071589,berlin tag,3.5978858113367616
-5.7178844881241275,0.37065367186628184,-0.0885185172813279,-0.00558140826919383,0.0031337303267922334,Macht,3.65538158744056
-5.7178844881241275,0.37065367186628184,-0.0885185172813279,-0.00558140826919383,0.0031337303267922334,tag macht,3.65538158744056
-5.649022972405595,0.3344076548476447,-0.10474323972452047,-0.005119414066912055,0.0019291003962761538,Mossad,3.732080587541462
-5.649022972405595,0.3344076548476447,-0.10474323972452047,-0.005119414066912055,0.0019291003962761538,macht mossad,3.732080587541462
-5.5555919948156856,0.28526375552054817,-0.1260815675661674,-0.004525511249302092,0.0003859364763305756,Meinung,3.8361698945524374
-5.5555919948156856,0.28526375552054817,-0.1260815675661674,-0.004525511249302092,0.0003859364763305756,mossad meinung,3.8361698945524374
-5.424234081727961,0.21624200698277196,-0.1548398741397312,-0.0037502078601852895,-0.0016185990848562523,Moralgewitter,3.9825542904533555
-5.424234081727961,0.21624200698277196,-0.1548398741397312,-0.0037502078601852895,-0.0016185990848562523,meinung moral+gewitter,3.9825542904533555
-0.664544917713048,-2.229957390283555,-0.6865036809552756,0.002618490259277892,-0.015231720735173912,Friedrich,9.29272675707131
-5.097490616158831,0.044943105411903383,-0.2206898669346613,-0.0020880961362638104,-0.0058709451922978745,moral+gewitter friedrich,4.3468386956833704
-0.6880186877417387,-2.218093655994036,-0.6852285546134778,0.002638272418202088,-0.015301516697032141,Merz,9.26654658569452
-0.6880186877417387,-2.218093655994036,-0.6852285546134778,0.002638272418202088,-0.015301516697032141,friedrich merz,9.26654658569452
-4.175218716694271,-0.4354537061993411,-0.3717686571713212,0.0010546967924206715,-0.013641324756355891,Stadtbild-Tsunami,5.375753158258377
-4.175218716694271,-0.4354537061993411,-0.3717686571713212,0.0010546967924206715,-0.013641324756355891,merz stadtbild-tsunami,5.375753158258377
-5.097490616158831,0.044943105411903383,-0.2206898669346613,-0.0020880961362638104,-0.0058709451922978745,stadtbild-tsunami friedrich,4.3468386956833704
-2.359601138991488,-1.3691684987621922,-0.5709662097958363,0.0032227344829519507,-0.018088868376266665,Stadtbild,7.401826374830641
-2.359601138991488,-1.3691684987621922,-0.5709662097958363,0.0032227344829519507,-0.018088868376266665,merz stadt+bild,7.401826374830641
-3.653484306899042,-0.7052657684190877,-0.4398783153302078,0.0021036369692329845,-0.01606217929766051,Designer-Handschuhe,5.957981536129822
-3.653484306899042,-0.7052657684190877,-0.4398783153302078,0.0021036369692329845,-0.01606217929766051,stadt+bild designer+-+hand+schuh+e,5.957981536129822
-4.327974184839045,-0.35619920170483654,-0.3497171919682719,0.0006612289210768188,-0.012699474492932648,Politik,5.205297173312131
-4.327974184839045,-0.35619920170483654,-0.3497171919682719,0.0006612289210768188,-0.012699474492932648,designer+-+hand+schuh+e politik,5.205297173312131
-4.5400722067175785,-0.2459533426421543,-0.31730747082486366,3.9779263525000635e-05,-0.011188269052672013,Catwalk,4.968638949575064
-4.5400722067175785,-0.2459533426421543,-0.31730747082486366,3.9779263525000635e-05,-0.011188269052672013,politik catwalk,4.968638949575064
-4.669465059163165,-0.17857862231446964,-0.2964352876509658,-0.000386180039653166,-0.010139213439226316,Zwischen,4.824275856805111
-4.669465059163165,-0.17857862231446964,-0.2964352876509658,-0.000386180039653166,-0.010139213439226316,catwalk zwischen,4.824275856805111
-4.780296880214297,-0.12079651741668007,-0.27784712062764827,-0.0007817046601453007,-0.009157221562185937,GNTM,4.700631373553538
-4.780296880214297,-0.12079651741668007,-0.27784712062764827,-0.0007817046601453007,-0.009157221562185937,zwischen gntm,4.700631373553538
-4.845950759834979,-0.0865363199887188,-0.2665118353062985,-0.001030149107621215,-0.00853697682648713,politischem,4.6273928134796165
-4.845950759834979,-0.0865363199887188,-0.2665118353062985,-0.001030149107621215,-0.00853697682648713,gntm politisch+em,4.6273928134796165
-4.961503338220352,-0.02618017908138448,-0.2459475567410954,-0.0014944877324320205,-0.007371466794380999,Wahnsinn,4.4985019608500645
-4.961503338220352,-0.02618017908138448,-0.2459475567410954,-0.0014944877324320205,-0.007371466794380999,politisch+em wahnsinn,4.4985019608500645
-5.0679308802913665,0.029474356286664616,-0.22628101334770806,-0.00195452479420841,-0.006209535961040007,medialer,4.379803781502526
-5.0679308802913665,0.029474356286664616,-0.22628101334770806,-0.00195452479420841,-0.006209535961040007,wahnsinn medial+er,4.379803781502526
-5.132618453612665,0.06333184746231857,-0.2139705373223082,-0.0022502250674095864,-0.005459267388413319,Empörung,4.307665745944245
-5.132618453612665,0.06333184746231857,-0.2139705373223082,-0.0022502250674095864,-0.005459267388413319,medial+er empörung,4.307665745944245
-5.191280372282501,0.09405512778387104,-0.20256406755133438,-0.0025294177310292987,-0.004748628982970543,prallen,4.242253031089985
-5.191280372282501,0.09405512778387104,-0.20256406755133438,-0.0025294177310292987,-0.004748628982970543,empörung prall+en,4.242253031089985
-5.239090416033337,0.11910861480393553,-0.19309176436822084,-0.002765018162111565,-0.004147343276340226,Boulevard,4.188945341887781
-5.239090416033337,0.11910861480393553,-0.19309176436822084,-0.002765018162111565,-0.004147343276340226,prall+en boulevard,4.188945341887781
-5.299127400483144,0.150586569062249,-0.18096656544583117,-0.0030714979718903766,-0.003363087824650411,Inszenierung,4.122010695753665
-5.299127400483144,0.150586569062249,-0.18096656544583117,-0.0030714979718903766,-0.003363087824650411,boulevard inszenierung,4.122010695753665
-5.367483358590565,0.18644939834942642,-0.16683883084480816,-0.0034354266453804766,-0.002428952005675153,Diskurs,4.045810082217657
-5.367483358590565,0.18644939834942642,-0.16683883084480816,-0.0034354266453804766,-0.002428952005675153,inszenierung diskurs,4.045810082217657
-4.661564217044724,-0.18269517362975796,-0.2977348894058091,-0.0003590896530750176,-0.010206208187163918,Moral,4.833090453560299
-4.661564217044724,-0.18269517362975796,-0.2977348894058091,-0.0003590896530750176,-0.010206208187163918,diskurs moral,4.833090453560299
-5.444573238337767,0.2269235325035932,-0.1504783148939989,-0.003865909725791955,-0.0013202160022439333,aufeinander,3.959885583956395
-5.444573238337767,0.2269235325035932,-0.1504783148939989,-0.003865909725791955,-0.0013202160022439333,moral aufeinander,3.959885583956395
-5.7450069851943715,0.3849355329610038,-0.08200769197549923,-0.005769302112517291,0.003624655459994422,Und,3.6251767270962976
-6.280808966903774,0.6675441273188405,0.06260001504544718,-0.010299100160022202,0.015607943488229109,sagt,3.029212666328535
-6.280808966903774,0.6675441273188405,0.06260001504544718,-0.010299100160022202,0.015607943488229109,und sag+t,3.029212666328535
-6.28982791922125,0.6723049782431938,0.06532963159397812,-0.010391015084184895,0.01585367586595282,eigentlich,3.0191966565648123
-6.28982791922125,0.6723049782431938,0.06532963159397812,-0.010391015084184895,0.01585367586595282,sag+t eigentlich,3.0191966565648123
-5.414769739287259,0.2112723314766023,-0.15685831571634432,-0.00369689363113199,-0.001755996903462391,größte,3.993102970411771
-6.315172796317551,0.6856835508287107,0.07305987673476941,-0.010652585002634787,0.016553477981950823,eigentlich groß,2.991053471003308
-6.326202991623147,0.6915057877413839,0.076451838945855,-0.010767950563613932,0.016862359740538,Volksphilosoph,2.978807137833123
-6.326202991623147,0.6915057877413839,0.076451838945855,-0.010767950563613932,0.016862359740538,groß volk+s+philosoph,2.978807137833123
-6.353919290325784,0.7061350581755457,0.08505042684459602,-0.01106201444108653,0.01765033054730819,Nation,2.9480396615365527
-6.353919290325784,0.7061350581755457,0.08505042684459602,-0.01106201444108653,0.01765033054730819,volk+s+philosoph nation,2.9480396615365527
-6.539710087144239,0.8041480651784303,0.14563518764299407,-0.013199371555601566,0.023404030675464177,+7892,2.741990639487205
-6.539710087144239,0.8041480651784303,0.14563518764299407,-0.013199371555601566,0.023404030675464177,und +7892,2.741990639487205
-6.543156636586348,0.8059649326197265,0.14681024068384438,-0.01324195696229076,0.023519124513143766,+7892 chars,2.7381718637593297
-5.372062680416554,0.18885280321962838,-0.16587981250257144,-0.00346039451878051,-0.0023647546963656563,Skistar,4.040705584509815
-0.9414305500518125,-2.089925854357228,-0.6709516198080174,0.0028342169626774973,-0.016008444021038043,Pinturault,8.983907327969082
-5.203591478780403,0.10050523811430834,-0.20014023746639847,-0.002589382636291458,-0.00459572598102935,ski+star pinturault,4.228525894933877
-4.856336895397087,-0.08111435874447848,-0.2646958873433354,-0.0010704515735976416,-0.008436130779638715,kritisiert,4.615807208285465
-4.856336895397087,-0.08111435874447848,-0.2646958873433354,-0.0010704515735976416,-0.008436130779638715,pinturault kritisier+t,4.615807208285465
-4.175218716694271,-0.4354537061993411,-0.3717686571713212,0.0010546967924206715,-0.013641324756355891,FIS,5.375753158258377
-4.175218716694271,-0.4354537061993411,-0.3717686571713212,0.0010546967924206715,-0.013641324756355891,kritisier+t fis,5.375753158258377
-3.3312369066454846,-0.8712719260210995,-0.4770582986158099,0.0025564025995133757,-0.017032657316285026,Ein,6.317599053935585
-3.3312369066454846,-0.8712719260210995,-0.4770582986158099,0.0025564025995133757,-0.017032657316285026,fis ein,6.317599053935585
-1.9541920033775053,-1.5758658381781832,-0.6034414002507855,0.0032511601108732267,-0.017864315025684772,ein tsunami,7.854150145204961
-0.9564248716412074,-2.08233679352669,-0.6700768184731505,0.0028447725227437916,-0.016047527147548986,Alexis,8.967183033558069
-4.07497996756933,-0.4873959056960051,-0.38568962570183574,0.0012901707658550012,-0.01419795636134051,tsunami alexis,5.487610918092492
-2.4676568271975103,-1.3139784366937213,-0.5617035538277733,0.0031929345916717894,-0.018089602557498988,alexis pinturault,7.281259128020263
-3.2768713870028368,-0.8992327076869464,-0.4830026143767122,0.002619964692401437,-0.017161997443406955,kehrt,6.378268496332417
-3.2768713870028368,-0.8992327076869464,-0.4830026143767122,0.002619964692401437,-0.017161997443406955,pinturault kehr+t,6.378268496332417
-3.9922164764022012,-0.53024458972923,-0.39687057234304496,0.001471762195526083,-0.014622911707233198,Kitzbühel-Sturz,5.57996952747398
-3.9922164764022012,-0.53024458972923,-0.39687057234304496,0.001471762195526083,-0.014622911707233198,kehr+t kitzbühel-sturz,5.57996952747398
-4.367197499590739,-0.335829315584236,-0.3438850281959437,0.0005531082833930001,-0.012438449353788086,zurück,5.161530290119452
-4.367197499590739,-0.335829315584236,-0.3438850281959437,0.0005531082833930001,-0.012438449353788086,kitzbühel-sturz zurück,5.161530290119452
-4.614549232076766,-0.207184260921629,-0.30539997822066145,-0.00020083256898644278,-0.010596852828693534,Pisten,4.885543811083506
-4.614549232076766,-0.207184260921629,-0.30539997822066145,-0.00020083256898644278,-0.010596852828693534,zurück piste+n,4.885543811083506
-4.7687594071280595,-0.126814691052219,-0.2798137837860388,-0.0007391532594180072,-0.009263197668698216,Skiverband,4.713502137398603
-4.7687594071280595,-0.126814691052219,-0.2798137837860388,-0.0007391532594180072,-0.009263197668698216,piste+n ski+verband,4.713502137398603
-4.915653118677632,-0.05013769973726001,-0.25420304970604396,-0.0013059984573002663,-0.007845519151367733,Präsident,4.549642894749404
-4.915653118677632,-0.05013769973726001,-0.25420304970604396,-0.0013059984573002663,-0.007845519151367733,ski+verband präsident,4.549642894749404
-5.004468564649778,-0.00371967215463731,-0.23809413379050087,-0.0016763490733450181,-0.006912942790114118,Johan,4.450581241290239
-5.004468564649778,-0.00371967215463731,-0.23809413379050087,-0.0016763490733450181,-0.006912942790114118,präsident johan,4.450581241290239
-5.052629841357904,0.021469120799505026,-0.22915282019493036,-0.0018863930798374354,-0.006382038005586774,Eliasch,4.396868028105793
-5.052629841357904,0.021469120799505026,-0.22915282019493036,-0.0018863930798374354,-0.006382038005586774,johan eliasch,4.396868028105793
-5.111775532689565,0.05242017369212726,-0.21796731701084895,-0.00215357744986977,-0.005704765510294106,greift,4.330908586375822
-5.111775532689565,0.05242017369212726,-0.21796731701084895,-0.00215357744986977,-0.005704765510294106,eliasch greif+t,4.330908586375822
-5.221602445067113,0.10994312126142791,-0.19657515973054046,-0.0026779846656995628,-0.0043696309688651125,Sicherheitsdebatte,4.208443773613104
-5.221602445067113,0.10994312126142791,-0.19657515973054046,-0.0026779846656995628,-0.0043696309688651125,greif+t sicherheit+s+debatte,4.208443773613104
-6.456245301335446,0.7601314200016114,0.11776289824310185,-0.012201857226921978,0.020713093048035675,offenbar,2.834511475855893
-6.456245301335446,0.7601314200016114,0.11776289824310185,-0.012201857226921978,0.020713093048035675,pinturault offenbar,2.834511475855893
-6.469081567181156,0.7669028003859235,0.12197786190688922,-0.012351151980601952,0.021115218726700025,Hof…,2.8202774205731735
